gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3815632496	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-10-27:1:585	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04973	-6.56924							2016-10-27T00:00:00	27	10	2016	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.410Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632495	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2019-03-20:2:696	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04928	-6.57466							2019-03-20T00:00:00	20	3	2019	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Roman			2023-08-25T16:10:23.410Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632494	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T16:2019-05-21:1:242	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Acebron	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.14411	-6.54058							2019-05-21T00:00:00	21	5	2019	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Roman			2023-08-25T16:10:23.422Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632493	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2021-03-03:1:1775	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04974	-6.57111							2021-03-03T00:00:00	3	3	2021	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Rosa Arribas			2023-08-25T16:10:23.395Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632492	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T16:2019-05-21:1:243	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Acebron	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.14288	-6.53942							2019-05-21T00:00:00	21	5	2019	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Roman			2023-08-25T16:10:23.419Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632491	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2018-10-17:1:679	Animalia	Chordata	Squamata		Phyllodactylidae	Tarentola	Tarentola mauritanica		SPECIES	Tarentola mauritanica (Linnaeus, 1758)	Tarentola mauritanica  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04939	-6.57028							2018-10-17T00:00:00	17	10	2018	2445034	2445034	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Roman			2023-08-25T16:10:23.418Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632490	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T5:2019-04-30:1:1437	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Nave Carbonera	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	36.91609	-6.44836							2019-04-30T00:00:00	30	4	2019	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Roman			2023-08-25T16:10:23.415Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632489	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T5:2019-04-30:1:1438	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Nave Carbonera	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	36.91183	-6.44495							2019-04-30T00:00:00	30	4	2019	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Roman			2023-08-25T16:10:23.414Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632488	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-10-27:1:579	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04817	-6.567							2016-10-27T00:00:00	27	10	2016	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.414Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632487	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-10-27:1:578	Animalia	Chordata	Squamata		Phyllodactylidae	Tarentola	Tarentola mauritanica		SPECIES	Tarentola mauritanica (Linnaeus, 1758)	Tarentola mauritanica  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Acebuche	Huelva	PRESENT	5	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04814	-6.56686							2016-10-27T00:00:00	27	10	2016	2445034	2445034	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.413Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632486	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T5:2019-04-30:1:1443	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Nave Carbonera	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	36.91544	-6.4524							2019-04-30T00:00:00	30	4	2019	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Roman			2023-08-25T16:10:23.411Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632485	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T5:2019-04-30:1:1441	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Nave Carbonera	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	36.91182	-6.44952							2019-04-30T00:00:00	30	4	2019	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Roman			2023-08-25T16:10:23.411Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632484	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T5:2019-04-30:1:1442	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Nave Carbonera	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	36.91548	-6.45224							2019-04-30T00:00:00	30	4	2019	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Roman			2023-08-25T16:10:23.411Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632483	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2019-03-20:2:697	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04894	-6.57344							2019-03-20T00:00:00	20	3	2019	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Roman			2023-08-25T16:10:23.411Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632482	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-10-27:1:583	Animalia	Chordata	Squamata		Phyllodactylidae	Tarentola	Tarentola mauritanica		SPECIES	Tarentola mauritanica (Linnaeus, 1758)	Tarentola mauritanica  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.05011	-6.56913							2016-10-27T00:00:00	27	10	2016	2445034	2445034	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.412Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632481	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-10-27:1:582	Animalia	Chordata	Squamata		Phyllodactylidae	Tarentola	Tarentola mauritanica		SPECIES	Tarentola mauritanica (Linnaeus, 1758)	Tarentola mauritanica  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.05018	-6.56911							2016-10-27T00:00:00	27	10	2016	2445034	2445034	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.411Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632480	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2019-03-20:2:698	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04899	-6.57288							2019-03-20T00:00:00	20	3	2019	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Roman			2023-08-25T16:10:23.410Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632479	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-10-27:1:584	Animalia	Chordata	Squamata		Phyllodactylidae	Tarentola	Tarentola mauritanica		SPECIES	Tarentola mauritanica (Linnaeus, 1758)	Tarentola mauritanica  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04987	-6.5692							2016-10-27T00:00:00	27	10	2016	2445034	2445034	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.409Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632478	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-04-26:1:570	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04915	-6.57388							2016-04-26T00:00:00	26	4	2016	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.399Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632477	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T17:2013-04-23:1:1510	Animalia	Chordata							PHYLUM	Chordata	Reptilia		ES	Sabinar Ojillo	Huelva	ABSENT	0	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.00409	-6.50957							2013-04-23T00:00:00	23	4	2013	44		HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.408Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632476	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-10-27:1:580	Animalia	Chordata							PHYLUM	Chordata	Reptilia		ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04877	-6.56756							2016-10-27T00:00:00	27	10	2016	44		HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.406Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632475	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-10-27:1:586	Animalia	Chordata							PHYLUM	Chordata	Reptilia		ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04931	-6.57009							2016-10-27T00:00:00	27	10	2016	44		HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.405Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632474	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-04-26:1:571	Animalia	Chordata							PHYLUM	Chordata	Reptilia		ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04926	-6.5741							2016-04-26T00:00:00	26	4	2016	44		HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.402Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632473	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-10-27:1:587	Animalia	Chordata	Squamata		Phyllodactylidae	Tarentola	Tarentola mauritanica		SPECIES	Tarentola mauritanica (Linnaeus, 1758)	Tarentola mauritanica  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04943	-6.57025							2016-10-27T00:00:00	27	10	2016	2445034	2445034	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.407Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632472	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-04-26:1:572	Animalia	Chordata							PHYLUM	Chordata	Reptilia		ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04929	-6.57425							2016-04-26T00:00:00	26	4	2016	44		HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.401Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632471	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T17:2010-10-07:2:1485	Animalia	Chordata							PHYLUM	Chordata	Reptilia		ES	Sabinar Ojillo	Huelva	ABSENT	0	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.0109	-6.50635							2010-10-07T00:00:00	7	10	2010	44		HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:23.398Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632470	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T16:2018-10-16:1:231	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus algirus		SPECIES	Psammodromus algirus (Linnaeus, 1758)	Psammodromus algirus  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Acebron	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.14311	-6.54735							2018-10-16T00:00:00	16	10	2018	2469763	2469763	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Roman			2023-08-25T16:10:23.398Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632469	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T15:2012-05-18:1:1620	Animalia	Chordata							PHYLUM	Chordata	Reptilia		ES	San Agustín	Huelva	ABSENT	0	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	36.98974	-6.45505							2012-05-18T00:00:00	18	5	2012	44		HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Isidro Román			2023-08-25T16:10:23.397Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632468	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2021-03-03:1:1776	Animalia	Chordata	Squamata		Phyllodactylidae	Tarentola	Tarentola mauritanica		SPECIES	Tarentola mauritanica (Linnaeus, 1758)	Tarentola mauritanica  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04975	-6.57147							2021-03-03T00:00:00	3	3	2021	2445034	2445034	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Rosa Arribas			2023-08-25T16:10:23.398Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632467	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2021-03-03:1:1777	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.0497	-6.5715							2021-03-03T00:00:00	3	3	2021	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Rosa Arribas			2023-08-25T16:10:23.398Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632466	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-10-27:1:594	Animalia	Chordata							PHYLUM	Chordata	Reptilia		ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.049	-6.57295							2016-10-27T00:00:00	27	10	2016	44		HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.397Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632465	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-10-27:1:593	Animalia	Chordata	Squamata		Phyllodactylidae	Tarentola	Tarentola mauritanica		SPECIES	Tarentola mauritanica (Linnaeus, 1758)	Tarentola mauritanica  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04904	-6.57247							2016-10-27T00:00:00	27	10	2016	2445034	2445034	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.397Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632464	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2021-03-03:1:1779	Animalia	Chordata	Squamata		Phyllodactylidae	Tarentola	Tarentola mauritanica		SPECIES	Tarentola mauritanica (Linnaeus, 1758)	Tarentola mauritanica  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04932	-6.57166							2021-03-03T00:00:00	3	3	2021	2445034	2445034	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Rosa Arribas			2023-08-25T16:10:23.396Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632463	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2021-03-03:1:1778	Animalia	Chordata	Squamata		Lacertidae	Psammodromus	Psammodromus occidentalis		SPECIES	Psammodromus occidentalis Fitze, Gonzalez-Jimena, San-Jose, San Mauro & Zardoya, 2012	Psammodromus occidentalis  (Fitze, Gonzalez-Jimena, San Jose, San Mauro & Zardoya, 2012)	(Fitze, Gonzalez-Jimena, SanJose, SanMauro&Zardoya, 2012)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04959	-6.57156							2021-03-03T00:00:00	3	3	2021	7416224	7416224	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Rosa Arribas			2023-08-25T16:10:23.449Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632462	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-10-27:1:596	Animalia	Chordata	Squamata		Lacertidae	Podarcis	Podarcis carbonelli		SPECIES	Podarcis carbonelli Perez Mellado, 1981	Podarcis carbonelli (Perez Mellado, 1981)	(PerezMellado, 1981)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04895	-6.57316							2016-10-27T00:00:00	27	10	2016	2469141	2469141	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.398Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632461	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T6:2016-05-19:1:885	Animalia	Chordata							PHYLUM	Chordata	Reptilia		ES	Cuartel Matalascañas	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	36.94755	-6.48441							2016-05-19T00:00:00	19	5	2016	44		HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.337Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632460	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T12:2016-10-27:1:595	Animalia	Chordata	Squamata		Phyllodactylidae	Tarentola	Tarentola mauritanica		SPECIES	Tarentola mauritanica (Linnaeus, 1758)	Tarentola mauritanica  (Linnaeus, 1758)	(Linnaeus, 1758)	ES	Acebuche	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	37.04897	-6.57317							2016-10-27T00:00:00	27	10	2016	2445034	2445034	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.398Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3815632459	5625910c-6d03-4879-8046-13edc1128b95	DONANA:REPT:T5:2016-05-25:1:1379	Animalia	Chordata	Squamata		Lacertidae	Acanthodactylus	Acanthodactylus erythrurus		SPECIES	Acanthodactylus erythrurus (Schinz, 1833)	Acanthodactylus erythrurus (Schinz, 1833)	(Schinz, 1833)	ES	Nave Carbonera	Huelva	PRESENT	1	6b8da9ca-0648-4df3-9f0a-d43ab20a9412	36.90554	-6.44548							2016-05-25T00:00:00	25	5	2016	5226733	5226733	HUMAN_OBSERVATION	EBD-CSIC						CC_BY_4_0		Ana Andreu			2023-08-25T16:10:23.396Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
